Order Number,Purchase Confirmation Date
201708090694251 ,20170813
201708090705457 ,20170809
201708140841124 ,20170817
201708211004832 ,20170825
201708160888513 ,20170816
201708110755652 ,20170811
201708100717527 ,20170813
201708140853244 ,20170814
201708070619498 ,20170807
201708040545925 ,20170804
201708271147649 ,20170827
201708261143149 ,20170826
201708261137760 ,20170830
201708080673995 ,20170808
201708100742178 ,20170810
201708170926486 ,20170823
201707280272421 ,20170804
201708170914764 ,20170817
201708180929629 ,20170818
201708211010963 ,20170821
201708010400649 ,20170801
201708040538975 ,20170804
201708261134986 ,20170826
201708281166433 ,20170906
201708100722396 ,20170816
201708190963808 ,20170819
201708200988461 ,20170820
201708050567916 ,20170811
201708090683311 ,20170816
201708251106493 ,20170825
201708180951445 ,20170818
201708060582927 ,20170810
201708150881935 ,20170815
201708241091307 ,20170824
201708211002803 ,20170821
201708100726989 ,20170810
201708080679366 ,20170816
201708190971184 ,20170819
201708040536645 ,20170810
201708221048673 ,20170822
201708030481725 ,20170803
201708251118685 ,20170825
201708241089263 ,20170824
201708100719962 ,20170810
201708261128792 ,20170830
201708311242296 ,20170831
201708170921702 ,20170817
201708140841211 ,20170822
201708251121486 ,20170825
201708020449438 ,20170802
201709251754776 ,20170925
201709011263401 ,20170906
201709121525300 ,20170914
201709211688925 ,20170921
201709151587971 ,20170920
201709251758453 ,20170925
201709171614078 ,20170923
201709261766401 ,20171003
201709051354704 ,20170912
201709091467224 ,20170912
201709231713364 ,20170928
201709051368913 ,20170909
201709211689159 ,20171003
201709201664966 ,20170928
201709121529356 ,20170919
201709261767617 ,20170928
201709171614956 ,20170917
201709031311365 ,20170909
201709261777176 ,20170929
201709121531286 ,20170917
201709091463739 ,20170918
201709131554084 ,20170920
201709251748670 ,20170925
201709191646361 ,20170926
201709161608528 ,20170916
201709131536194 ,20170914
201709061401295 ,20170906
201709201667990 ,20170920
201709231718839 ,20170929
201709021283722 ,20170912
201709221700347 ,20171012
201709031311274 ,20170903
201709221699287 ,20170927
201709291817565 ,20170929
201709181634620 ,20170922
201709291828201 ,20171005
201709051353351 ,20170905
201709011275586 ,20170915
201709011266053 ,20170907
201709251743290 ,20171019
201709221700161 ,20170927
201709211690815 ,20170921
201709151580186 ,20170921
201709051379170 ,20170913
201709261771593 ,20171004
201709011268649 ,20170901
201710232178133 ,20171031
201710262212520 ,20171101
201710202141612 ,20171025
201710292256343 ,20171029
201710242187372 ,20171028
201710232182200 ,20171024
201710101993276 ,20171015
201710041895602 ,20171014
201710282242047 ,20171104
201710172097831 ,20171025
201710101976089 ,20171017
201710202146075 ,20171020
201710272223953 ,20171115
201710252209907 ,20171025
201710041889427 ,20171010
201710132030574 ,20171013
201710091968521 ,20171014
201710202143866 ,20171027
201710122015049 ,20171012
201710061923504 ,20171006
201710222162882 ,20171025
201710212153946 ,20171021
201709301836378 ,20171011
201710132039990 ,20171019
201710071936183 ,20171007
201710162073847 ,20171016
201710162081691 ,20171021
201710041899281 ,20171011
201710202143653 ,20171020
201710312274434 ,20171106
201710112004967 ,20171018
201710011851287 ,20171005
201710192131152 ,20171026
201710011854222 ,20171006
201707089332309 ,20170708
201707059160572 ,20170720
201707149672432 ,20170719
201707149683897 ,20170714
201707099389769 ,20170709
201707260186587 ,20170726
201707059151604 ,20170713
201707039014246 ,20170703
201707260187835 ,20170726
201707260168733 ,20170731
201707089366436 ,20170708
201707079295542 ,20170707
201707229995715 ,20170722
201707079254369 ,20170712
201707079252772 ,20170715
201707039050272 ,20170712
201707159722522 ,20170720
201707129570811 ,20170712
201707109440017 ,20170710
201707290305908 ,20170729
201707109441230 ,20170718
201707069223486 ,20170714
201707059144682 ,20170715
201707250139585 ,20170727
201707310392071 ,20170731
201707028962542 ,20170702
201707240100318 ,20170724
201707209937250 ,20170720
201707219967312 ,20170725
201707209934380 ,20170723
201707028968745 ,20170702
201707169773556 ,20170722
201707209942557 ,20170720
201707039037372 ,20170703
201707290300437 ,20170804
201707099379076 ,20170710
201707018928494 ,20170701
201707240068313 ,20170726
201707109478341 ,20170718
201707250128320 ,20170725
201707310356636 ,20170804
201707018900928 ,20170705
201707149690135 ,20170714
201707039075954 ,20170709
201707310395809 ,20170731
201707109449738 ,20170719
201707149659306 ,20170714
201707099411287 ,20170715
201707310380589 ,20170731
201707039025983 ,20170703
201708070619550 ,20170807
201708281180039 ,20170906
201708170909474 ,20170817
201708150858867 ,20170822
201708030488286 ,20170803
201708110756160 ,20170811
201708180938330 ,20170829
201708080667338 ,20170808
201708010405047 ,20170801
201708110759665 ,20170811
201708010437300 ,20170804
201708010414443 ,20170801
201708060592700 ,20170806
201708251120328 ,20170825
201708060599649 ,20170806
201708160903080 ,20170816
201708100738263 ,20170822
201708070610182 ,20170812
201708170928037 ,20170824
201708190960134 ,20170826
201708231057663 ,20170823
201708200979107 ,20170820
201708241083433 ,20170824
201708030485083 ,20170803
201708190962623 ,20170819
201708150868837 ,20170815
201708261133872 ,20170826
201708010411101 ,20170801
201708090713025 ,20170816
201708180930971 ,20170825
201708030512328 ,20170803
201708281184066 ,20170905
201708010421980 ,20170808
201708311245547 ,20170831
201708050572340 ,20170806
201708040534123 ,20170804
201708070614564 ,20170807
201708090691924 ,20170809
201708020449112 ,20170802
201707310353323 ,20170809
201708040535176 ,20170804
201707310366106 ,20170808
201708150861629 ,20170815
201708231070276 ,20170906
201708291188251 ,20170829
201708010425222 ,20170801
201708160897486 ,20170816
201708080651761 ,20170808
201708010420671 ,20170801
201708241088847 ,20170824
201708130810300 ,20170819
201708311244891 ,20170831
201708070647076 ,20170807
201709091469609 ,20170909
201709261760568 ,20171003
201709161599531 ,20170929
201709051377970 ,20170912
201709101481766 ,20170910
201709011257583 ,20170905
201709051376020 ,20170914
201709061386133 ,20170906
201709151576454 ,20170923
201709081430382 ,20170908
201709161597493 ,20170916
201709191657045 ,20170919
201709061384462 ,20170906
201709291822860 ,20170929
201709061396213 ,20170914
201709031295613 ,20170903
201709051356824 ,20170913
201709041331420 ,20170906
201709201666000 ,20170920
201709051375769 ,20170905
201709121517032 ,20170918
201709241732081 ,20171011
201709161607763 ,20170916
201709141563467 ,20170914
201709061385787 ,20170913
201709221700509 ,20170928
201709121529470 ,20170912
201709111497613 ,20170914
201709191657436 ,20170922
201709061399541 ,20170909
201709271781242 ,20170929
201709181642296 ,20170920
201709181634238 ,20170918
201709191648171 ,20170921
201709071417048 ,20170914
201709181629193 ,20171004
201709301845650 ,20170930
201709021288932 ,20170902
201709261766706 ,20170926
201709091469126 ,20170916
201709291832626 ,20171007
201709301842198 ,20171006
201709231716843 ,20170926
201709241738797 ,20170925
201709071413540 ,20170907
201709081439447 ,20170914
201709281812529 ,20170928
201710222167470 ,20171026
201710272229832 ,20171102
201710182116858 ,20171018
201710142057473 ,20171014
201710312275537 ,20171103
201710132043914 ,20171013
201710182103632 ,20171108
201710021863319 ,20171007
201710202134455 ,20171020
201710132032813 ,20171019
201710312271855 ,20171103
201710202146910 ,20171021
201710212149033 ,20171027
201710182117398 ,20171022
201710021863151 ,20171004
201710031885169 ,20171003
201710232175582 ,20171028
201710051904211 ,20171005
201710152063414 ,20171015
201710242194282 ,20171024
201710021867285 ,20171005
201710192120383 ,20171023
201710262212128 ,20171102
201710192132212 ,20171026
201710101977557 ,20171014
201710041899717 ,20171004
201710011855599 ,20171001
201710242189667 ,20171031
201710152061545 ,20171016
201710051906809 ,20171011
201710122019579 ,20171018
201710011848538 ,20171005
201710021868579 ,20171007
201710132044285 ,20171013
201710101979594 ,20171010
201707099392529 ,20170712
201707099393821 ,20170714
201707300349492 ,20170805
201707189836832 ,20170718
201707039066890 ,20170707
201707209939360 ,20170720
201707089338515 ,20170708
201707039018524 ,20170703
201707059165437 ,20170714
201707028981706 ,20170703
201707119497304 ,20170711
201707219977090 ,20170721
201707229996882 ,20170722
201707079291299 ,20170707
201707039021461 ,20170703
201707129569296 ,20170712
201707109431954 ,20170712
201707209917416 ,20170728
201707199890376 ,20170721
201707280248450 ,20170728
201707069246364 ,20170706
201707169772199 ,20170716
201707079317570 ,20170707
201707189829330 ,20170718
201707059169604 ,20170716
201707139641031 ,20170716
201707069222603 ,20170706
201707189833105 ,20170718
201707209940022 ,20170720
201707069180779 ,20170719
201707069228642 ,20170709
201707220027202 ,20170728
201707209925094 ,20170725
201707119543938 ,20170719
201707018905443 ,20170708
201707129555984 ,20170720
201707230054748 ,20170801
201707310359060 ,20170731
201707119516442 ,20170711
201707079306831 ,20170712
201706238525391 ,20170701
201707209921723 ,20170720
201707109442756 ,20170710
201707089343180 ,20170708
201707129550606 ,20170714
201707300341579 ,20170730
201707049134767 ,20170707
201707179795511 ,20170721
201707310358867 ,20170808
201707139645612 ,20170725
201707149660598 ,20170714
201707069243752 ,20170706
201708211001130 ,20170829
201708020439965 ,20170802
201708160897475 ,20170816
201708150859148 ,20170815
201708090689014 ,20170809
201708150873841 ,20170818
201708221044266 ,20170822
201708211004132 ,20170821
201708160906156 ,20170816
201708130814117 ,20170822
201708241093173 ,20170828
201708301229549 ,20170908
201708190972129 ,20170819
201708190969737 ,20170819
201708050570693 ,20170805
201708261140121 ,20170826
201708271159613 ,20170827
201708020462089 ,20170810
201708050575769 ,20170817
201708060596137 ,20170806
201708190961676 ,20170819
201708110763109 ,20170811
201708241084047 ,20170824
201708150877563 ,20170815
201708311239078 ,20170906
201708160890803 ,20170823
201708271157531 ,20170828
201708190962329 ,20170819
201708060605500 ,20170816
201708100718622 ,20170816
201708010412563 ,20170801
201708110759821 ,20170816
201708221045676 ,20170831
201708221042493 ,20170822
201708100724163 ,20170810
201708190965378 ,20170819
201708130805256 ,20170813
201708190969825 ,20170819
201708271162046 ,20170827
201708200978267 ,20170820
201708040520851 ,20170804
201708271151507 ,20170827
201708200979040 ,20170820
201708040523669 ,20170804
201708190969748 ,20170819
201708090706770 ,20170809
201708020450471 ,20170802
201708070644130 ,20170807
201708040538136 ,20170812
201708110761272 ,20170811
201708251112794 ,20170825
201709041323366 ,20170904
201709171614474 ,20170920
201709041312796 ,20170904
201709231713797 ,20170923
201709101490591 ,20170919
201709141566224 ,20170915
201709011271445 ,20170916
201709081439892 ,20170913
201709291816414 ,20170930
201709161594571 ,20170918
201709041325522 ,20170908
201709231724640 ,20171003
201709111511471 ,20170917
201709031302093 ,20170903
201709091469848 ,20170909
201709151576648 ,20170919
201709201675863 ,20170920
201709181638940 ,20170918
201709071419509 ,20170915
201709231726009 ,20170926
201709201671500 ,20170926
201709211685748 ,20170927
201709301844029 ,20170930
201709111501663 ,20170918
201709011265071 ,20170901
201709101479613 ,20170920
201709201675882 ,20170927
201709051371703 ,20170920
201709201667460 ,20170920
201709021282655 ,20170906
201709051376667 ,20170912
201709021294787 ,20170909
201709061380131 ,20170913
201709271780818 ,20171004
201709121518399 ,20170914
201709091460766 ,20170912
201709121516899 ,20170916
201709061387260 ,20170913
201709281808749 ,20171002
201709281810293 ,20171003
201709221700530 ,20170926
201709071406031 ,20170910
201709021284816 ,20170902
201709081431432 ,20170912
201709091462543 ,20170909
201709191646897 ,20170919
201709151584089 ,20170926
201709141561845 ,20170920
201709141556422 ,20170920
201709191648741 ,20170927
201709071423580 ,20170919
201710122020486 ,20171018
201710081956057 ,20171012
201710101991254 ,20171014
201710061921777 ,20171006
201710041901910 ,20171014
201710081949352 ,20171019
201710112007757 ,20171018
201710051916551 ,20171010
201710031873405 ,20171012
201710222167805 ,20171025
201710101985489 ,20171015
201710081947512 ,20171008
201710081946941 ,20171019
201710031884457 ,20171003
201710162074015 ,20171021
201710192118485 ,20171028
201710242195137 ,20171101
201710111997245 ,20171014
201710272227568 ,20171101
201710282247233 ,20171028
201710252199542 ,20171025
201710081957049 ,20171013
201710162074501 ,20171018
201710302261874 ,20171030
201710132033150 ,20171018
201710212151026 ,20171026
201710252199075 ,20171025
201710061929090 ,20171006
201710051917960 ,20171005
201710162072781 ,20171025
201710162074661 ,20171024
201706308845830 ,20170708
201707059145113 ,20170712
